91	0	1	1	0	746	5000	0	88	0	0	2	0	1	4	1	8	2	0	2	0	1	1	1	0	1	2	2	0	38	1	0	432	1	116	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
12	0	1	1	0	4304	102	0	47	0	0	1	0	2	4	2	4	3	0	2	0	1	2	2	0	2	1	2	0	60	1	0	268	1	15	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	2
54	0	1	1	0	5000	20	0	55	0	0	7	0	2	2	44	2	7	0	1	0	2	1	8	0	2	1	2	0	175	1	0	69	1	65	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2
842	0	1	1	0	5000	53	0	232	0	0	4	0	23	13	102	2	6	0	1	0	1	1	12	0	2	1	3	0	147	2	0	75	1	1003	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
3955	0	2	1	0	5000	200	0	2	0	0	11	0	7	98	445	1	10	0	1	0	1	1	5	0	1	1	11	0	203	1	0	270	1	4221	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1
3085	0	1	1	0	5000	1156	0	1	0	0	2	0	2	2	586	2	2	0	3	0	1	1	2	0	2	1	1	0	1	1	0	602	1	3437	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	1
1143	0	1	3	0	4959	5000	0	10	0	0	10	0	1	7	91	5	6	0	1	0	1	1	3	0	1	1	1	0	6	1	0	1680	2	1625	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	2	0	0	0	0	0	0	1
205	0	1	2	0	3794	5000	0	21	0	0	1	0	1	3	21	3	16	0	4	0	2	2	3	0	1	1	5	0	2	1	0	873	1	351	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	3	0	0	0	1	0	0	0	0	0	0	2
54	0	3	1	0	1189	5000	0	48	0	0	1	0	3	1	2	7	30	0	1	0	1	1	14	0	1	1	13	0	27	1	0	1432	1	151	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	1
5	0	1	1	0	3338	78	0	17	0	0	2	0	9	2	1	3	10	0	3	0	1	1	13	0	2	1	8	0	57	1	0	220	1	6	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	1
98	0	1	1	0	5000	219	0	55	0	0	23	0	3	11	6	1	2	0	1	0	1	1	2	0	0	1	3	0	1	1	0	649	1	113	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	4	0	0	0	1	0	0	0	0	0	0	1
1604	0	1	2	0	5000	216	0	1332	0	0	17	0	2	1	25	1	4	0	2	0	2	1	4	0	0	1	4	0	24	1	0	851	1	1830	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	5	5	0	0	0	2	0	0	0	0	0	0	1
3263	0	3	3	0	5000	219	0	3	0	0	4	0	2	2	19	1	2	0	1	0	1	1	2	0	0	1	4	0	45	1	0	263	1	3599	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1
3168	0	1	1	0	5000	617	0	8	0	0	27	0	1	1	1	2	1	0	1	0	1	1	1	0	0	1	4	0	19	1	0	357	1	3586	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
953	0	1	2	0	5000	3556	0	2	0	0	26	0	2	3	1	2	1	0	1	0	1	1	4	0	0	2	6	0	176	1	0	1622	1	2011	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	3
93	0	1	4	0	5000	5000	0	3	0	0	24	0	2	6	1	1	1	0	1	0	1	1	2	0	0	1	14	0	10	1	0	2011	1	357	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	2	3	0	0	0	3	0	0	0	0	0	0	3
24	0	1	1	0	1374	5000	0	3	0	0	3	0	2	4	1	2	1	0	2	0	1	2	1	0	0	1	17	0	3	1	0	3733	2	81	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	1
2	0	1	2	0	5000	158	0	36	0	0	16	0	5	10	9	3	1	0	1	0	1	2	5	0	0	2	5	0	10	2	0	412	1	3	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	1
26	0	1	1	0	5000	491	0	1	0	0	22	0	7	48	3	1	1	0	1	0	1	1	6	0	0	1	3	0	20	2	0	1129	1	35	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	2
31	0	1	1	0	5000	144	0	3	0	0	16	0	9	71	1	2	1	0	1	0	1	1	1	0	0	1	3	0	2	1	0	885	1	34	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2
264	0	1	1	0	5000	76	0	1	0	0	20	0	5	37	23	4	4	0	2	0	1	1	3	0	0	2	2	0	12	1	0	716	1	313	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
123	0	2	2	0	5000	1526	0	3	0	0	5	0	8	66	58	5	1	0	2	0	1	1	4	0	0	2	1	0	14	1	0	2136	1	199	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
26	0	2	1	0	5000	5000	0	11	0	0	3	0	6	48	2	1	4	0	1	0	1	1	7	0	0	1	2	0	31	1	0	2945	1	104	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	2
2	0	1	4	0	4471	50	0	16	0	0	11	0	10	73	15	3	2	0	2	0	1	1	1	0	0	2	3	0	1	1	0	201	1	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	1
4	0	1	1	0	5000	218	0	10	0	0	27	0	2	1	45	5	1	0	1	0	1	1	3	0	0	1	1	0	6	1	0	869	1	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
11	0	1	2	0	5000	95	0	46	0	0	23	0	1	8	107	3	1	0	1	0	1	1	4	0	0	1	4	0	24	1	0	363	1	13	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
15	0	1	2	0	5000	285	0	70	0	0	16	0	8	1	1	4	3	0	1	0	1	1	6	0	0	0	1	0	37	1	0	630	1	20	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
4	0	1	3	0	5000	1094	0	33	0	0	3	0	5	4	10	7	3	0	2	0	1	2	6	0	0	0	5	0	38	1	0	3689	1	10	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	1
4	0	1	3	0	4959	5000	0	27	0	0	4	0	5	8	36	2	7	0	1	0	5	1	1	0	0	0	5	0	26	1	0	4208	1	15	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2
3	0	1	1	0	5000	408	0	42	0	0	1	0	4	1	85	4	2	0	1	0	1	1	3	0	0	0	1	0	1	2	0	2292	1	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	5	2	0	0	0	2	0	0	0	0	0	0	1
6	0	1	1	0	5000	1183	0	60	0	0	7	0	1	9	226	2	1	0	1	0	1	1	14	0	0	0	2	0	5	1	0	4043	1	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
5	0	1	2	0	5000	2241	0	14	0	0	36	0	4	14	122	3	3	0	1	0	1	1	3	0	0	0	4	0	11	1	0	3895	1	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
9	0	1	1	0	5000	4237	0	70	0	0	21	0	12	8	7	2	5	0	1	0	1	1	4	0	0	0	3	0	22	2	0	4765	1	23	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1
5	0	1	1	0	4220	5000	0	11	0	0	13	0	7	2	22	4	1	0	8	0	1	1	6	0	0	0	8	0	48	2	0	4817	1	13	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
17	0	1	1	0	4681	4732	0	54	0	0	4	0	1	6	65	1	1	0	1	0	1	1	9	0	0	0	2	0	30	1	0	5000	1	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1
1357	0	3	1	0	3429	5000	0	139	0	0	9	0	3	16	217	1	3	0	1	0	1	1	3	0	0	0	5	0	60	2	0	4913	3	1493	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
2570	0	2	2	0	4794	104	0	1	0	0	1	0	9	3	98	3	5	0	2	0	1	1	4	0	0	0	7	0	2	1	0	97	1	2680	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	0	1
165	0	4	3	0	4930	485	0	4	0	0	33	0	17	11	91	10	19	0	1	0	1	1	1	0	0	0	8	0	4	1	0	139	1	193	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1
1081	0	1	1	0	4111	9	0	34	0	0	83	0	4	10	9	5	22	0	1	0	1	1	5	0	0	0	5	0	19	1	0	13	1	1203	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	1
2552	0	1	1	0	4995	68	0	102	0	0	19	0	1	15	26	6	1	0	1	0	1	1	10	0	0	0	8	0	33	1	0	83	1	2717	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	1
3324	0	1	2	0	4984	340	0	167	0	0	8	0	2	5	94	4	4	0	1	0	1	2	5	0	0	0	4	0	71	1	0	171	1	3421	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
137	0	2	1	0	4983	1604	0	138	0	0	8	0	1	18	292	1	14	0	1	0	1	1	2	0	0	0	7	0	23	2	0	176	1	147	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	1
738	0	5	2	0	4475	10	0	1	0	0	13	0	8	1	81	1	26	0	4	0	2	3	5	0	0	0	1	0	52	2	0	13	1	828	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
2551	0	2	1	0	5000	42	0	14	0	0	1	0	9	1	59	6	1	0	4	0	1	1	5	0	0	0	5	0	9	1	0	55	1	2729	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2
3034	0	3	2	0	5000	263	0	105	0	0	54	0	18	1	1	4	3	0	2	0	1	1	20	0	0	0	3	0	25	1	0	173	1	3098	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
2981	0	4	1	0	5000	1593	0	126	0	0	42	0	6	7	9	1	2	0	1	0	1	1	8	0	0	0	1	0	37	1	0	134	1	3126	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	3
