94	94	32
95	94	32
88	95	32
89	95	32
90	95	32
91	95	32
92	95	32
93	95	32
94	95	32
95	95	32
87	96	32
88	96	32
89	96	32
90	96	32
91	96	32
92	96	32
93	96	32
94	96	32
95	96	32
96	96	32
88	97	32
89	97	32
90	97	32
91	97	32
92	97	32
93	97	32
94	97	32
95	97	32
96	97	32
88	98	32
89	98	32
90	98	32
91	98	32
92	98	32
93	98	32
94	98	32
95	98	32
96	98	32
88	99	32
89	99	32
90	99	32
91	99	32
92	99	32
93	99	32
94	99	32
95	99	32
96	99	32
97	99	32
88	100	32
89	100	32
90	100	32
91	100	32
92	100	32
93	100	32
94	100	32
95	100	32
96	100	32
97	100	32
98	100	32
87	101	32
88	101	32
89	101	32
90	101	32
91	101	32
92	101	32
94	101	32
95	101	32
96	101	32
97	101	32
88	102	32
89	102	32
90	102	32
91	102	32
92	102	32
95	102	32
96	102	32
97	102	32
88	103	32
89	103	32
90	103	32
91	103	32
92	103	32
93	103	32
88	104	32
89	104	32
90	104	32
91	104	32
92	104	32
93	104	32
89	105	32
90	105	32
92	89	33
93	89	33
94	89	33
90	90	33
91	90	33
92	90	33
93	90	33
94	90	33
95	90	33
96	90	33
89	91	33
90	91	33
91	91	33
92	91	33
93	91	33
94	91	33
95	91	33
96	91	33
89	92	33
90	92	33
91	92	33
92	92	33
93	92	33
94	92	33
95	92	33
96	92	33
98	92	33
88	93	33
89	93	33
90	93	33
91	93	33
92	93	33
93	93	33
94	93	33
95	93	33
96	93	33
97	93	33
98	93	33
99	93	33
87	94	33
88	94	33
89	94	33
90	94	33
91	94	33
92	94	33
93	94	33
94	94	33
95	94	33
96	94	33
97	94	33
98	94	33
87	95	33
88	95	33
89	95	33
90	95	33
91	95	33
92	95	33
93	95	33
94	95	33
95	95	33
96	95	33
97	95	33
87	96	33
88	96	33
89	96	33
90	96	33
91	96	33
92	96	33
93	96	33
94	96	33
95	96	33
96	96	33
97	96	33
87	97	33
88	97	33
89	97	33
90	97	33
91	97	33
92	97	33
93	97	33
94	97	33
95	97	33
96	97	33
97	97	33
87	98	33
88	98	33
89	98	33
90	98	33
91	98	33
92	98	33
93	98	33
94	98	33
95	98	33
96	98	33
97	98	33
88	99	33
89	99	33
90	99	33
91	99	33
92	99	33
93	99	33
94	99	33
95	99	33
96	99	33
97	99	33
98	99	33
87	100	33
88	100	33
89	100	33
90	100	33
91	100	33
92	100	33
94	100	33
95	100	33
96	100	33
97	100	33
98	100	33
87	101	33
88	101	33
89	101	33
90	101	33
91	101	33
92	101	33
95	101	33
96	101	33
97	101	33
98	101	33
87	102	33
88	102	33
89	102	33
90	102	33
91	102	33
92	102	33
93	102	33
95	102	33
96	102	33
97	102	33
87	103	33
88	103	33
89	103	33
90	103	33
91	103	33
92	103	33
93	103	33
88	104	33
89	104	33
90	104	33
91	104	33
92	104	33
93	104	33
89	105	33
90	105	33
91	105	33
90	106	33
92	88	34
93	88	34
94	88	34
90	89	34
91	89	34
92	89	34
93	89	34
94	89	34
95	89	34
96	89	34
89	90	34
90	90	34
91	90	34
92	90	34
93	90	34
94	90	34
95	90	34
96	90	34
97	90	34
88	91	34
89	91	34
90	91	34
91	91	34
92	91	34
93	91	34
94	91	34
95	91	34
96	91	34
97	91	34
98	91	34
87	92	34
88	92	34
89	92	34
90	92	34
91	92	34
92	92	34
93	92	34
94	92	34
95	92	34
96	92	34
97	92	34
98	92	34
99	92	34
86	93	34
87	93	34
88	93	34
89	93	34
90	93	34
91	93	34
92	93	34
93	93	34
94	93	34
95	93	34
96	93	34
97	93	34
98	93	34
99	93	34
86	94	34
87	94	34
88	94	34
89	94	34
90	94	34
91	94	34
93	94	34
94	94	34
95	94	34
96	94	34
97	94	34
98	94	34
99	94	34
86	95	34
87	95	34
88	95	34
89	95	34
90	95	34
91	95	34
94	95	34
95	95	34
96	95	34
97	95	34
98	95	34
87	96	34
88	96	34
89	96	34
90	96	34
91	96	34
94	96	34
95	96	34
96	96	34
97	96	34
87	97	34
88	97	34
89	97	34
90	97	34
91	97	34
92	97	34
93	97	34
94	97	34
95	97	34
96	97	34
97	97	34
87	98	34
88	98	34
89	98	34
90	98	34
91	98	34
92	98	34
93	98	34
94	98	34
95	98	34
96	98	34
97	98	34
87	99	34
88	99	34
89	99	34
90	99	34
91	99	34
92	99	34
93	99	34
94	99	34
95	99	34
96	99	34
97	99	34
98	99	34
87	100	34
88	100	34
89	100	34
90	100	34
91	100	34
92	100	34
95	100	34
96	100	34
97	100	34
98	100	34
87	101	34
88	101	34
89	101	34
90	101	34
91	101	34
92	101	34
93	101	34
95	101	34
96	101	34
97	101	34
98	101	34
87	102	34
88	102	34
89	102	34
90	102	34
91	102	34
92	102	34
93	102	34
94	102	34
87	103	34
88	103	34
89	103	34
90	103	34
91	103	34
92	103	34
93	103	34
94	103	34
87	104	34
88	104	34
89	104	34
90	104	34
91	104	34
92	104	34
93	104	34
88	105	34
89	105	34
90	105	34
91	105	34
90	106	34
94	86	35
95	86	35
96	86	35
93	87	35
94	87	35
95	87	35
96	87	35
89	88	35
90	88	35
91	88	35
92	88	35
93	88	35
94	88	35
95	88	35
96	88	35
97	88	35
98	88	35
99	88	35
100	88	35
88	89	35
89	89	35
90	89	35
91	89	35
92	89	35
93	89	35
94	89	35
95	89	35
96	89	35
97	89	35
98	89	35
99	89	35
87	90	35
88	90	35
89	90	35
90	90	35
91	90	35
92	90	35
93	90	35
94	90	35
95	90	35
96	90	35
97	90	35
98	90	35
86	91	35
87	91	35
88	91	35
89	91	35
90	91	35
91	91	35
92	91	35
93	91	35
94	91	35
95	91	35
96	91	35
97	91	35
98	91	35
99	91	35
86	92	35
87	92	35
88	92	35
89	92	35
90	92	35
91	92	35
93	92	35
94	92	35
95	92	35
96	92	35
97	92	35
98	92	35
99	92	35
86	93	35
87	93	35
88	93	35
89	93	35
90	93	35
91	93	35
94	93	35
95	93	35
96	93	35
97	93	35
98	93	35
99	93	35
86	94	35
87	94	35
88	94	35
89	94	35
90	94	35
94	94	35
95	94	35
96	94	35
97	94	35
98	94	35
99	94	35
86	95	35
87	95	35
88	95	35
89	95	35
95	95	35
96	95	35
97	95	35
98	95	35
99	95	35
88	96	35
89	96	35
95	96	35
96	96	35
97	96	35
98	96	35
87	97	35
88	97	35
89	97	35
90	97	35
91	97	35
92	97	35
95	97	35
96	97	35
97	97	35
98	97	35
87	98	35
88	98	35
89	98	35
90	98	35
91	98	35
92	98	35
95	98	35
96	98	35
97	98	35
98	98	35
88	99	35
89	99	35
90	99	35
91	99	35
92	99	35
95	99	35
96	99	35
97	99	35
98	99	35
87	100	35
88	100	35
89	100	35
90	100	35
91	100	35
92	100	35
96	100	35
97	100	35
98	100	35
87	101	35
88	101	35
89	101	35
90	101	35
91	101	35
92	101	35
93	101	35
87	102	35
88	102	35
89	102	35
90	102	35
91	102	35
92	102	35
93	102	35
94	102	35
87	103	35
88	103	35
89	103	35
90	103	35
91	103	35
92	103	35
93	103	35
94	103	35
88	104	35
89	104	35
90	104	35
91	104	35
92	104	35
93	104	35
88	105	35
89	105	35
90	105	35
91	105	35
92	105	35
89	106	35
90	106	35
91	106	35
95	86	36
96	86	36
93	87	36
94	87	36
95	87	36
96	87	36
97	87	36
89	88	36
90	88	36
91	88	36
92	88	36
93	88	36
94	88	36
95	88	36
96	88	36
97	88	36
98	88	36
99	88	36
100	88	36
87	89	36
88	89	36
89	89	36
90	89	36
91	89	36
92	89	36
93	89	36
94	89	36
95	89	36
96	89	36
97	89	36
98	89	36
99	89	36
100	89	36
86	90	36
87	90	36
88	90	36
89	90	36
90	90	36
91	90	36
92	90	36
93	90	36
94	90	36
95	90	36
96	90	36
97	90	36
98	90	36
99	90	36
86	91	36
87	91	36
88	91	36
89	91	36
90	91	36
91	91	36
95	91	36
96	91	36
97	91	36
98	91	36
99	91	36
85	92	36
86	92	36
87	92	36
88	92	36
89	92	36
90	92	36
95	92	36
96	92	36
97	92	36
98	92	36
99	92	36
100	92	36
85	93	36
86	93	36
87	93	36
88	93	36
89	93	36
96	93	36
97	93	36
98	93	36
99	93	36
100	93	36
85	94	36
86	94	36
87	94	36
88	94	36
89	94	36
96	94	36
97	94	36
98	94	36
99	94	36
87	95	36
88	95	36
96	95	36
97	95	36
98	95	36
99	95	36
96	96	36
97	96	36
98	96	36
90	97	36
95	97	36
96	97	36
97	97	36
98	97	36
89	98	36
90	98	36
95	98	36
96	98	36
97	98	36
98	98	36
88	99	36
89	99	36
91	99	36
92	99	36
96	99	36
97	99	36
98	99	36
88	100	36
89	100	36
90	100	36
91	100	36
92	100	36
97	100	36
87	101	36
88	101	36
89	101	36
90	101	36
91	101	36
92	101	36
88	102	36
89	102	36
90	102	36
91	102	36
92	102	36
93	102	36
94	102	36
88	103	36
89	103	36
90	103	36
91	103	36
92	103	36
93	103	36
94	103	36
88	104	36
89	104	36
90	104	36
91	104	36
92	104	36
93	104	36
88	105	36
89	105	36
90	105	36
91	105	36
92	105	36
89	106	36
90	106	36
91	106	36
98	87	37
95	88	37
96	88	37
97	88	37
98	88	37
99	88	37
87	89	37
88	89	37
89	89	37
90	89	37
91	89	37
95	89	37
96	89	37
97	89	37
98	89	37
99	89	37
100	89	37
101	89	37
85	90	37
86	90	37
87	90	37
88	90	37
89	90	37
90	90	37
96	90	37
97	90	37
98	90	37
99	90	37
100	90	37
85	91	37
86	91	37
87	91	37
88	91	37
89	91	37
96	91	37
97	91	37
98	91	37
99	91	37
100	91	37
85	92	37
86	92	37
87	92	37
88	92	37
89	92	37
97	92	37
98	92	37
99	92	37
100	92	37
85	93	37
86	93	37
87	93	37
88	93	37
97	93	37
98	93	37
99	93	37
100	93	37
85	94	37
86	94	37
87	94	37
88	94	37
97	94	37
98	94	37
99	94	37
100	94	37
97	95	37
98	95	37
99	95	37
97	96	37
98	96	37
97	97	37
98	97	37
88	101	37
89	101	37
91	101	37
92	101	37
88	102	37
89	102	37
90	102	37
91	102	37
92	102	37
93	102	37
94	102	37
88	103	37
89	103	37
90	103	37
91	103	37
92	103	37
93	103	37
94	103	37
95	103	37
88	104	37
89	104	37
90	104	37
91	104	37
92	104	37
93	104	37
94	104	37
88	105	37
89	105	37
90	105	37
91	105	37
89	106	37
90	106	37
97	88	38
98	88	38
99	88	38
97	89	38
98	89	38
99	89	38
100	89	38
85	90	38
86	90	38
87	90	38
88	90	38
89	90	38
97	90	38
98	90	38
99	90	38
100	90	38
85	91	38
86	91	38
87	91	38
88	91	38
89	91	38
98	91	38
99	91	38
100	91	38
84	92	38
85	92	38
86	92	38
87	92	38
88	92	38
98	92	38
99	92	38
100	92	38
84	93	38
85	93	38
86	93	38
87	93	38
98	93	38
99	93	38
100	93	38
98	94	38
99	94	38
100	94	38
98	95	38
99	95	38
98	96	38
88	101	38
89	101	38
90	101	38
91	101	38
92	101	38
88	102	38
89	102	38
90	102	38
91	102	38
92	102	38
93	102	38
94	102	38
95	102	38
96	102	38
88	103	38
89	103	38
90	103	38
91	103	38
92	103	38
93	103	38
94	103	38
95	103	38
96	103	38
97	103	38
88	104	38
89	104	38
90	104	38
91	104	38
92	104	38
93	104	38
94	104	38
95	104	38
96	104	38
97	104	38
89	105	38
90	105	38
91	105	38
92	105	38
86	90	39
87	90	39
98	90	39
99	90	39
86	91	39
87	91	39
99	91	39
85	92	39
99	92	39
100	92	39
99	93	39
100	93	39
88	101	39
89	101	39
93	101	39
94	101	39
95	101	39
96	101	39
97	101	39
88	102	39
89	102	39
90	102	39
91	102	39
92	102	39
93	102	39
94	102	39
95	102	39
96	102	39
89	103	39
90	103	39
91	103	39
92	103	39
93	103	39
94	103	39
95	103	39
96	103	39
97	103	39
89	104	39
90	104	39
91	104	39
92	104	39
93	104	39
94	104	39
95	104	39
97	104	39
91	105	39
92	105	39
94	101	40
89	102	40
92	102	40
93	102	40
94	102	40
95	102	40
96	102	40
90	103	40
91	103	40
92	103	40
93	103	40
94	103	40
95	103	40
96	103	40
90	104	40
91	104	40
92	104	40
93	104	40
94	104	40
95	104	40
96	104	40
94	101	41
93	102	41
94	102	41
95	102	41
91	103	41
92	103	41
93	103	41
94	103	41
95	103	41
91	104	41
92	104	41
93	104	41
94	104	41
95	104	41
94	101	42
93	102	42
94	102	42
95	102	42
93	103	42
94	103	42
94	104	42
94	102	43
